popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_acoustic_ratio
44.0,199814,0,0.73,0.467,6,-10.498,0,0.0277,0.596,0.0,0.114,0.641,110.131,4,r-n-b,0.5778735565089878
46.0,231897,0,0.731,0.317,6,-13.775,1,0.0358,0.812,0.149,0.106,0.33,114.078,4,indie-pop,0.3292418021585756
51.0,221413,0,0.579,0.418,11,-10.856,0,0.0309,0.841,0.000363,0.113,0.202,122.988,4,indie-pop,0.40308698570319695
72.0,341933,0,0.702,0.86,7,-3.969,1,0.0345,0.361,1.33e-06,0.133,0.829,120.042,4,pop,1.2165999279057695
45.0,241000,0,0.575,0.77,7,-7.252,1,0.0886,0.479,0.0,0.116,0.894,179.935,3,indie-pop,0.9571127263944103
44.0,255933,0,0.49,0.866,0,-6.117,1,0.0297,0.0107,0.000636,0.106,0.624,159.057,4,synth-pop,4.3177160077943615
4.0,208546,0,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,pop,1.5752536752441693
23.0,178400,0,0.536,0.593,4,-14.733,1,0.0334,0.187,3.79e-06,0.102,0.869,150.219,4,synth-pop,1.4241331870097367
4.0,248768,0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,hip-hop,2.990625702090145
3.0,215586,0,0.69,0.856,1,-2.549,0,0.0376,0.0689,7.82e-05,0.0761,0.74,145.966,4,pop,2.5837005882142368
59.0,225837,0,0.877,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,4,hip-hop,1.1274192630888333
73.0,124498,0,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,pop,2.289513011426693
3.0,167760,0,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,pop,1.1563447553366815
56.0,142201,0,0.453,0.643,1,-9.842,1,0.0913,0.0855,0.000621,0.0891,0.318,91.992,4,indie-pop,2.132214954025007
0.0,309327,1,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,hip-hop,0.6137806511527566
39.0,304025,0,0.463,0.788,3,-6.523,1,0.0518,0.336,0.0,0.337,0.382,179.968,4,indie-pop,1.2054553842861588
72.0,199593,1,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,4,indie-pop,1.2779532173239265
77.0,185200,0,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,4,pop,0.3299488059664101
4.0,169620,1,0.79,0.628,8,-4.055,1,0.142,0.182,7.06e-06,0.338,0.267,170.023,4,hip-hop,1.488781901273992
67.0,229500,0,0.677,0.551,7,-9.477,1,0.0636,0.393,0.0,0.13,0.697,157.485,3,pop,0.874834018195809
74.0,204208,0,0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.923,4,indie-pop,1.0146658675140998
42.0,230600,0,0.704,0.925,4,-5.918,0,0.0609,0.0226,0.0,0.169,0.813,118.699,4,r-n-b,3.693740501411917
29.0,392960,0,0.608,0.65,7,-6.747,1,0.0269,0.0168,0.282,0.109,0.303,110.007,4,synth-pop,3.6247902702115145
37.0,194400,0,0.66,0.686,1,-5.403,0,0.0354,0.00245,1.64e-05,0.115,0.438,99.985,4,synth-pop,5.297519947244482
0.0,205293,0,0.265,0.79,7,-3.702,1,0.0366,0.00699,0.0,0.0523,0.248,136.075,4,indie-pop,4.603905306264787
71.0,130897,1,0.642,0.787,5,-6.389,0,0.17,0.0185,0.0,0.288,0.406,146.733,4,r-n-b,3.7222894319955624
42.0,181021,0,0.676,0.597,5,-6.759,1,0.0526,0.143,0.00657,0.293,0.439,110.728,1,r-n-b,1.6381873257200863
4.0,172342,0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop,1.6639834881741529
66.0,228112,1,0.674,0.514,5,-10.956,1,0.227,0.0126,0.0,0.158,0.192,99.901,4,hip-hop,3.658268628101153
76.0,228705,1,0.592,0.728,2,-6.098,1,0.311,0.00148,0.0,0.379,0.577,113.17,5,hip-hop,5.685443292131194
60.0,299119,0,0.79,0.848,2,-7.798,1,0.0508,0.364,0.00147,0.148,0.641,127.034,4,hip-hop,1.2009545553615586
69.0,249662,0,0.628,0.703,10,-4.27,0,0.0812,0.0263,0.0,0.26,0.594,99.783,4,hip-hop,3.28656870643515
2.0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop,3.235450039352261
65.0,223636,0,0.544,0.917,1,-3.403,0,0.259,0.00313,0.0,0.26,0.686,176.068,4,pop,5.407323770244421
69.0,158360,0,0.743,0.666,11,-8.337,1,0.0546,0.432,1.77e-05,0.129,0.492,101.002,4,indie-pop,0.9314182264011315
57.0,273893,0,0.555,0.875,0,-5.287,1,0.0335,0.0307,0.00521,0.46,0.559,118.643,4,synth-pop,3.3534949537687755
44.0,349043,0,0.571,0.815,1,-5.014,0,0.0395,0.0108,0.00657,0.0776,0.218,87.999,4,synth-pop,4.249463296335994
73.0,124498,0,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,hip-hop,2.289513011426693
84.0,187973,0,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4,pop,2.1580454001842733
48.0,211648,0,0.618,0.716,10,-6.46,1,0.0311,0.00462,3.73e-06,0.194,0.201,98.017,4,synth-pop,4.855167020644981
0.0,169266,0,0.704,0.669,0,-5.691,1,0.0309,0.0862,0.348,0.108,0.305,121.005,4,indie-pop,2.1601015605418987
64.0,316680,0,0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103.0,4,pop,0.49335948736267227
44.0,232546,0,0.302,0.735,4,-8.012,1,0.116,0.746,0.0,0.892,0.583,146.185,3,r-n-b,0.6850826207232149
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
67.0,186122,0,0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,4,pop,2.063026028772614
41.0,252306,0,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28e-05,0.303,0.805,129.864,4,r-n-b,0.5852786019607403
87.0,263400,0,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,pop,1.3168658546881276
63.0,193425,0,0.659,0.345,11,-8.464,1,0.107,0.106,0.0,0.107,0.338,84.761,4,hip-hop,1.440853345370325
0.0,212493,1,0.661,0.323,7,-9.579,1,0.0412,0.649,1.82e-05,0.193,0.372,129.955,4,indie-pop,0.4034117192963223
56.0,171290,0,0.756,0.417,10,-6.776,1,0.0336,0.538,0.0255,0.0999,0.276,123.957,4,indie-pop,0.5730423421424041
0.0,206696,0,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,4,pop,3.4840333872413045
66.0,212832,0,0.488,0.403,5,-7.005,1,0.0272,0.598,4.28e-06,0.434,0.497,131.489,3,pop,0.5144916835293608
79.0,268866,1,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,4,indie-pop,2.669828988282012
11.0,245640,0,0.564,0.628,0,-6.933,1,0.0221,0.522,0.0,0.0891,0.462,89.977,4,synth-pop,0.7888049446569597
0.0,152000,0,0.712,0.251,6,-12.412,1,0.0473,0.807,0.0,0.108,0.627,79.956,5,indie-pop,0.2705182870803111
0.0,235160,0,0.456,0.802,7,-7.173,1,0.096,0.00266,0.374,0.122,0.0616,116.222,4,pop,5.3941986698671345
0.0,217986,0,0.682,0.838,7,-5.124,1,0.0861,0.377,0.000414,0.12,0.461,141.992,4,indie-pop,1.1684278669065247
45.0,176750,0,0.725,0.703,5,-4.948,1,0.0741,0.433,0.0,0.0632,0.561,82.051,4,indie-pop,0.9631039596501311
0.0,159123,0,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop,1.375433121688286
86.0,216410,0,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,3,pop,0.9527847903047267
67.0,188606,0,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,4,pop,2.3035650048803946
1.0,220960,0,0.629,0.876,0,-10.141,1,0.0444,0.0864,7.68e-05,0.0431,0.359,118.011,4,synth-pop,2.3999734115346305
4.0,203122,0,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,pop,2.817612403613736
59.0,283636,0,0.713,0.747,4,-4.492,0,0.128,0.117,5.51e-06,0.451,0.711,88.058,4,hip-hop,1.9920448824662145
2.0,230826,0,0.755,0.844,5,-6.234,0,0.326,0.328,8.8e-06,0.555,0.745,171.867,4,pop,1.2712620978881035
0.0,172342,0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop,1.6639834881741529
64.0,167960,0,0.608,0.864,8,-7.101,1,0.0522,0.0444,2.95e-06,0.0341,0.947,131.208,4,synth-pop,2.9972729363436077
73.0,205473,1,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,4,indie-pop,1.6218604324326575
0.0,269186,0,0.773,0.82,0,-5.897,0,0.115,0.394,0.0,0.0739,0.555,92.996,4,pop,1.123613590873527
48.0,247688,0,0.752,0.204,2,-15.955,1,0.0371,0.834,0.102,0.109,0.38,117.997,4,indie-pop,0.2185822662483719
62.0,127620,0,0.784,0.818,1,-4.137,1,0.0949,0.0733,0.0,0.0871,0.712,130.01,4,indie-pop,2.485691447182392
0.0,162009,0,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie-pop,2.4816261657088385
68.0,181176,0,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,pop,4.019479683257927
39.0,313578,0,0.378,0.744,2,-7.341,1,0.0459,0.0419,1.94e-05,0.0273,0.637,189.944,4,indie-pop,2.9092293496069663
0.0,200786,0,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,4,pop,2.243198443312534
0.0,228346,0,0.513,0.663,3,-6.799,1,0.048,0.027,0.0,0.118,0.476,180.185,4,indie-pop,3.205935313592466
22.0,323773,0,0.625,0.734,5,-7.961,0,0.0425,0.0673,0.317,0.0832,0.536,112.003,4,synth-pop,2.463572836182866
74.0,262248,0,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,indie-pop,0.6131044728864088
58.0,204545,0,0.721,0.746,4,-5.135,0,0.0637,0.0241,0.0,0.143,0.23,175.813,4,hip-hop,3.424950220701177
25.0,300533,0,0.518,0.829,2,-7.506,1,0.0698,0.301,0.00944,0.119,0.201,116.988,4,synth-pop,1.3204304587412508
71.0,224853,0,0.704,0.563,4,-4.739,0,0.0297,0.594,0.0,0.133,0.0739,94.037,4,pop,0.6658882525873108
65.0,193600,0,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,4,indie-pop,0.650156995628577
0.0,220879,0,0.586,0.86,2,-4.023,1,0.0539,0.0412,0.0,0.372,0.203,138.03,4,pop,3.0624160039323294
60.0,164866,0,0.525,0.882,5,-4.479,1,0.0467,0.0252,0.0,0.101,0.623,101.674,4,synth-pop,3.5457052078967997
68.0,306834,0,0.637,0.573,11,-6.69,0,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,4,pop,1.1139699443224294
71.0,171987,0,0.625,0.598,7,-6.6,0,0.0373,0.616,0.0,0.299,0.5,90.078,4,pop,0.677630331869261
1.0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop,3.235450039352261
1.0,230480,0,0.431,0.224,6,-8.683,1,0.0379,0.948,0.0,0.112,0.401,87.122,5,pop,0.2119110500435476
72.0,224655,0,0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,4,indie-pop,0.8120189479515254
63.0,234693,0,0.773,0.608,7,-8.606,1,0.049,0.146,0.00307,0.13,0.334,97.82,4,synth-pop,1.6362851624702883
0.0,215400,0,0.628,0.907,4,-6.047,1,0.0412,0.0471,0.0579,0.0635,0.954,118.724,4,synth-pop,2.9885338699289763
0.0,246853,0,0.821,0.753,1,-5.27,0,0.0817,0.0148,6.13e-06,0.109,0.364,114.983,4,hip-hop,3.8848209176231614
25.0,240226,0,0.699,0.761,9,-11.721,0,0.0327,0.0657,6.29e-06,0.337,0.935,138.643,4,synth-pop,2.518445816969772
61.0,251333,0,0.655,0.941,1,-5.185,1,0.14,0.476,3.22e-06,0.215,0.344,88.073,4,hip-hop,1.0894862162037315
64.0,132688,0,0.69,0.397,5,-6.514,1,0.0453,0.064,0.0,0.0784,0.772,203.723,4,indie-pop,1.9611776211861018
63.0,153168,1,0.702,0.722,1,-5.921,1,0.161,0.0199,0.0,0.299,0.51,137.963,4,r-n-b,3.570812287186995
7.0,180902,1,0.355,0.533,8,-9.493,0,0.0613,0.0471,0.00107,0.384,0.347,121.292,3,pop,2.4916406819693444
55.0,210013,0,0.579,0.803,0,-7.588,1,0.0281,0.22,0.00116,0.22,0.77,122.422,4,synth-pop,1.5333091040817002
0.0,269840,0,0.71,0.514,9,-8.885,0,0.0278,0.58,0.000159,0.0953,0.517,86.02,4,r-n-b,0.63375888539869
75.0,329049,1,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,4,indie-pop,4.695183554883284
57.0,164399,0,0.897,0.794,1,-4.642,1,0.0571,0.0464,0.0816,0.0482,0.569,130.01,4,synth-pop,2.87644494245539
59.0,195652,1,0.776,0.651,6,-7.41,1,0.151,0.0136,2.72e-06,0.0771,0.747,92.015,4,hip-hop,3.819667360792708
42.0,242386,0,0.46,0.72,7,-4.86,1,0.0454,0.0121,3.95e-06,0.0859,0.547,79.557,4,indie-pop,4.0246698880224345
74.0,262248,0,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,pop,0.6131044728864088
1.0,247080,0,0.569,0.577,10,-9.719,0,0.0699,0.00877,0.00913,0.0758,0.961,71.707,4,synth-pop,4.095316454162845
43.0,207647,0,0.821,0.465,0,-4.893,1,0.0428,0.675,0.0,0.0991,0.887,119.935,3,r-n-b,0.5234672738191115
26.0,177133,1,0.62,0.663,9,-5.793,1,0.0301,0.168,0.0064,0.088,0.532,133.918,4,synth-pop,1.5939337258981352
32.0,159973,0,0.601,0.486,9,-10.852,1,0.116,0.862,0.0204,0.336,0.514,67.607,4,r-n-b,0.4467041651243279
68.0,301862,0,0.591,0.648,7,-7.556,0,0.0392,0.449,0.0,0.382,0.423,107.978,1,hip-hop,0.8919980393051105
45.0,256000,0,0.476,0.481,6,-9.441,0,0.0302,0.733,0.123,0.0504,0.152,130.031,4,indie-pop,0.5039903271601333
25.0,208773,0,0.72,0.62,9,-14.549,0,0.0802,0.164,0.000162,0.289,0.96,120.763,4,synth-pop,1.559738243881828
0.0,313124,0,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop,5.367431442810605
27.0,224120,0,0.625,0.745,2,-8.551,0,0.0441,0.0641,0.0,0.133,0.763,126.022,4,synth-pop,2.521233147621922
24.0,276426,0,0.555,0.474,2,-6.883,1,0.0242,0.6,0.0,0.0784,0.364,82.105,4,synth-pop,0.5814810060265556
63.0,223326,0,0.489,0.595,3,-3.788,0,0.0273,0.262,0.0,0.0813,0.459,144.859,3,hip-hop,1.1824500673101976
6.0,196373,0,0.673,0.664,4,-5.382,0,0.177,0.376,0.0,0.111,0.586,174.972,4,pop,1.0156918811669582
90.0,184447,0,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,3,pop,3.2836244079748247
43.0,242706,0,0.484,0.837,9,-5.96,1,0.0324,0.241,3.4e-05,0.712,0.651,135.63,4,r-n-b,1.494852239101448
41.0,237481,0,0.663,0.729,2,-5.852,1,0.0624,0.0146,0.000154,0.141,0.216,100.002,4,synth-pop,3.8655762471831254
65.0,232505,0,0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,4,pop,2.525072691513335
0.0,183066,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop,0.8768683177083232
1.0,219517,0,0.433,0.73,8,-4.934,1,0.0315,0.0824,2.03e-06,0.105,0.348,84.142,4,indie-pop,2.277574684108423
71.0,281322,0,0.505,0.667,9,-5.797,1,0.0323,0.597,0.0,0.213,0.516,151.728,4,pop,0.7492366472109889
41.0,269625,0,0.613,0.813,8,-5.394,1,0.0546,0.188,0.0,0.0856,0.648,112.458,3,indie-pop,1.6680062665851676
0.0,178282,0,0.604,0.345,6,-8.554,1,0.071,0.754,0.0,0.124,0.818,81.101,4,indie-pop,0.3763477095374372
65.0,140800,0,0.681,0.549,5,-10.269,0,0.399,0.66,0.0,0.0936,0.549,106.652,5,pop,0.6046217987391005
0.0,245800,0,0.685,0.928,7,-4.968,1,0.0471,0.0901,0.000125,0.206,0.882,112.993,4,synth-pop,2.4147173595687352
0.0,162009,0,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie-pop,2.4816261657088385
0.0,189898,0,0.508,0.749,9,-6.469,0,0.0625,0.016,0.0,0.369,0.411,87.986,4,indie-pop,3.8079688256843753
38.0,218589,0,0.472,0.828,4,-3.477,1,0.0353,0.0102,0.00299,0.226,0.388,86.976,4,synth-pop,4.316535278781038
0.0,162009,0,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie-pop,2.4816261657088385
64.0,214883,0,0.724,0.728,4,-4.146,0,0.218,0.0459,5.84e-06,0.122,0.47,172.059,4,hip-hop,2.804716313317671
0.0,164160,0,0.682,0.776,7,-8.314,0,0.114,0.83,1.1e-05,0.17,0.959,151.799,4,r-n-b,0.6594945708820644
24.0,264973,0,0.584,0.89,6,-3.904,0,0.0387,0.022,5.32e-05,0.274,0.806,136.652,4,synth-pop,3.681241664665819
65.0,188000,0,0.71,0.518,11,-8.755,0,0.0656,0.236,2.39e-05,0.31,0.386,96.059,4,pop,1.1586576081138935
76.0,227186,0,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,4,indie-pop,0.7134181449335644
0.0,230461,1,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,4,pop,1.6602963296675912
28.0,368800,0,0.823,0.856,0,-4.094,1,0.0348,0.219,0.584,0.045,0.854,110.446,4,synth-pop,1.5873781943693681
14.0,305906,0,0.486,0.55,11,-8.223,1,0.0256,0.315,0.000502,0.285,0.177,98.915,4,synth-pop,1.0081426949755232
74.0,183000,0,0.696,0.704,1,-7.876,1,0.0423,0.167,0.0,0.155,0.426,124.972,4,pop,1.6468254445057207
78.0,201660,1,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,indie-pop,0.9698633059238021
23.0,221986,0,0.777,0.758,5,-5.016,0,0.212,0.0399,0.000203,0.225,0.836,118.076,4,synth-pop,2.97210571843924
0.0,185813,0,0.859,0.575,6,-6.845,1,0.0798,0.0941,0.00018,0.105,0.607,93.007,4,pop,1.9524979854277804
4.0,191506,0,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop,1.5941492199190102
45.0,243666,0,0.77,0.786,6,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,4,r-n-b,3.2057783783628007
0.0,203066,0,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,indie-pop,1.2333550684789294
72.0,291462,0,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,4,pop,0.4904141154872282
99.0,198937,0,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4,hip-hop,4.076281162333458
46.0,162352,0,0.643,0.508,5,-8.325,1,0.0432,0.492,0.0,0.121,0.408,170.136,4,indie-pop,0.7082456052725304
54.0,129343,1,0.839,0.559,11,-8.485,0,0.0656,0.274,0.0,0.395,0.887,121.932,4,indie-pop,1.1094623046921754
0.0,118466,1,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037,4,hip-hop,2.999692674770088
0.0,247493,0,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,3,pop,0.17480272437992733
59.0,221818,0,0.626,0.725,7,-5.482,1,0.207,0.0755,0.0,0.245,0.556,179.953,4,hip-hop,2.3491942312171177
77.0,231486,0,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986,4,pop,0.4547855923177651
44.0,188552,0,0.493,0.366,7,-11.803,1,0.0514,0.788,0.0454,0.795,0.53,132.889,4,r-n-b,0.3810893021100197
28.0,235573,0,0.62,0.905,10,-5.214,1,0.0277,0.0176,0.00097,0.331,0.801,134.988,4,synth-pop,3.905117496761185
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
61.0,242772,0,0.613,0.583,11,-6.068,0,0.113,0.143,0.0,0.114,0.565,183.982,4,hip-hop,1.6191131779575187
52.0,201178,0,0.185,0.243,8,-12.646,1,0.0406,0.472,0.00772,0.0966,0.139,85.342,4,synth-pop,0.41458477846871267
65.0,264213,0,0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,4,synth-pop,0.723851346903925
44.0,242453,0,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,r-n-b,4.865833541402207
54.0,182400,0,0.429,0.159,1,-15.303,0,0.0411,0.86,2.71e-06,0.11,0.25,149.749,3,indie-pop,0.16946340185058598
48.0,199746,0,0.698,0.422,10,-4.74,1,0.0405,0.591,0.0,0.33,0.645,130.667,3,r-n-b,0.5381515492671228
0.0,222259,0,0.36,0.118,5,-17.289,1,0.045,0.99,0.0228,0.0972,0.144,111.861,4,indie-pop,0.11249945302037903
1.0,191188,1,0.686,0.511,10,-7.782,1,0.0284,0.133,6.3e-05,0.102,0.39,107.067,4,indie-pop,1.571410516844861
65.0,212560,0,0.591,0.606,8,-6.977,1,0.066,0.574,0.0,0.06,0.767,82.185,4,pop,0.7197467754000119
63.0,214459,0,0.871,0.553,11,-5.168,0,0.0484,0.346,1.43e-05,0.11,0.53,100.042,4,hip-hop,0.9530699833774516
0.0,212026,0,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,hip-hop,2.0186294022830786
0.0,280533,0,0.618,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.983,4,pop,0.7094835998796388
0.0,205293,0,0.265,0.79,7,-3.702,1,0.0366,0.00699,0.0,0.0523,0.248,136.075,4,indie-pop,4.603905306264787
50.0,218706,0,0.622,0.697,5,-8.666,1,0.0285,0.401,0.00163,0.339,0.316,105.005,4,synth-pop,1.0057038657846002
1.0,242495,0,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,pop,1.4271163556401456
0.0,162009,0,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie-pop,2.4816261657088385
42.0,173647,0,0.507,0.442,4,-9.29,1,0.136,0.73,0.00583,0.251,0.515,113.385,4,indie-pop,0.472906388903697
77.0,203600,0,0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,4,indie-pop,1.7272209480904839
59.0,132521,0,0.73,0.439,1,-10.148,0,0.0557,0.701,0.000524,0.199,0.309,115.063,4,indie-pop,0.4857269458362646
84.0,198370,0,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3,pop,0.6343066805370119
64.0,393386,0,0.777,0.521,0,-8.443,1,0.0277,0.359,0.11,0.0594,0.335,97.623,4,synth-pop,0.8949535944860239
1.0,232128,0,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,pop,0.5891454926371621
65.0,161133,0,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,4,synth-pop,2.5277425301974477
54.0,264695,0,0.522,0.538,7,-9.408,1,0.0275,0.705,6.52e-06,0.338,0.369,156.006,4,indie-pop,0.5664720358058827
67.0,132746,0,0.777,0.721,0,-6.951,1,0.071,0.476,0.0512,0.27,0.88,106.956,4,indie-pop,0.9208922877870535
42.0,228426,0,0.785,0.574,0,-5.191,1,0.0343,0.176,0.0,0.0789,0.914,125.004,4,r-n-b,1.4452559191903056
64.0,219686,0,0.751,0.669,3,-6.532,0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,4,indie-pop,1.081953402681471
40.0,195421,0,0.526,0.701,0,-6.752,1,0.0415,0.399,0.000199,0.0718,0.184,147.185,4,indie-pop,1.0125095896146978
46.0,214285,0,0.855,0.849,11,-4.472,1,0.0549,0.276,0.0,0.0302,0.699,126.028,4,indie-pop,1.402409302512297
0.0,183066,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop,0.8768683177083232
42.0,224533,0,0.657,0.858,9,-6.361,0,0.0488,0.00662,2.45e-05,0.0597,0.628,92.994,4,r-n-b,4.732669643487181
63.0,290720,0,0.724,0.802,10,-6.117,0,0.0337,0.25,0.0016,0.342,0.729,143.116,4,synth-pop,1.4339455730021917
84.0,205946,0,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,pop,2.2193777803342103
48.0,156970,0,0.731,0.708,0,-6.313,0,0.175,0.361,3.42e-06,0.195,0.884,169.974,4,synth-pop,1.0837697156301809
52.0,244717,0,0.576,0.336,2,-10.659,1,0.0254,0.847,0.0,0.127,0.357,98.007,4,indie-pop,0.33377317965204795
43.0,266024,0,0.557,0.471,3,-8.635,1,0.0319,0.0714,0.0,0.124,0.238,82.989,4,indie-pop,2.0156393976005766
0.0,129240,0,0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015,4,indie-pop,1.0851475590911088
0.0,181210,0,0.538,0.318,7,-13.036,0,0.0417,0.88,7.28e-05,0.116,0.0897,144.988,4,indie-pop,0.30818552909133473
56.0,205880,0,0.668,0.88,0,-7.057,1,0.261,0.217,1.95e-06,0.114,0.399,90.946,4,hip-hop,1.6167505592803868
61.0,158253,0,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,4,r-n-b,0.4453342678731476
0.0,230973,0,0.509,0.415,0,-6.502,1,0.0272,0.856,0.0,0.14,0.393,93.576,4,indie-pop,0.3949078253022877
69.0,280161,0,0.659,0.774,7,-7.014,1,0.0372,0.606,0.000333,0.185,0.883,82.995,4,pop,0.8220343623497939
53.0,188640,0,0.791,0.495,1,-5.837,1,0.0799,0.595,0.0,0.0862,0.825,140.835,3,r-n-b,0.6046093187677211
71.0,289306,0,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,4,indie-pop,0.40591728989294357
67.0,162772,0,0.836,0.51,1,-10.091,0,0.371,0.713,3.35e-05,0.101,0.56,151.499,3,pop,0.538996500732687
85.0,258986,0,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,pop,0.4844951574673146
